MUNICIPIO;NR SEAB;CULTURA;UNIDADE;AREA (HA);PRODUCAO;ABATE;VALOR (R$)
SALTO DO LONTRA;Dois Vizinhos;NOZ PECAN;TON;1;8;;35920
SALTO DO LONTRA;Dois Vizinhos;OVINOS (PARA CORTE);KG;0;280;450;112680
SALTO DO LONTRA;Dois Vizinhos;OVOS DE CODORNA (PARA CONSUMO);DZ;;5950;;4165
SALTO DO LONTRA;Dois Vizinhos;OVOS DE GALINHA (FECUNDADO);DZ;;8210000;;44744500
SALTO DO LONTRA;Dois Vizinhos;OVOS DE GALINHA (PARA CONSUMO);DZ;;185000;;362600
SALTO DO LONTRA;Dois Vizinhos;PACU;KG;;;1600;8816
SALTO DO LONTRA;Dois Vizinhos;PASTAGENS E FORRAGENS;;11600;;;0
SALTO DO LONTRA;Dois Vizinhos;PEPINO;TON;3;60;;83569,2
SALTO DO LONTRA;Dois Vizinhos;PERA;TON;1;10;;15400
SALTO DO LONTRA;Dois Vizinhos;PESCADO DE AGUA DOCE (DE CAPTURA);KG;;;4000;23760
SALTO DO LONTRA;Dois Vizinhos;PESSEGO;TON;3;36;;72360
SALTO DO LONTRA;Dois Vizinhos;PIMENTAO;TON;1;12;;17344,56
SALTO DO LONTRA;Dois Vizinhos;PINHAO;KG;;100;;228
SALTO DO LONTRA;Dois Vizinhos;PROPOLIS;KG;;6;;292,08
SALTO DO LONTRA;Dois Vizinhos;RABANETE;TON;1;15;;24600
SALTO DO LONTRA;Dois Vizinhos;REPOLHO;TON;10;400;;137428
SALTO DO LONTRA;Dois Vizinhos;SALSA (SALSINHA);TON;1;10;;47000
SALTO DO LONTRA;Dois Vizinhos;SEMENTE DE SOJA;TON;0;100;;5015
SALTO DO LONTRA;Dois Vizinhos;SEMENTE DE TRIGO;TON;;594;;36994,32
SALTO DO LONTRA;Dois Vizinhos;SILAGEM DE MILHO E/OU SORGO;TON;1650;59600;;7946468
SALTO DO LONTRA;Dois Vizinhos;SOJA SAFRA NORMAL;TON;10200;35700;;35551131
SALTO DO LONTRA;Dois Vizinhos;SOJA SAFRINHA;TON;400;880;;889090,4
SALTO DO LONTRA;Dois Vizinhos;SUINOS - LEITOES P/ CORTE;KG;;;11880;2061180
SALTO DO LONTRA;Dois Vizinhos;SUINOS < 2 MESES (leitao p/recria);UNI;;;37035;4540491
SALTO DO LONTRA;Dois Vizinhos;SUINOS-RACA (para abate);KG;;25670;2720;1338240
SALTO DO LONTRA;Dois Vizinhos;TANGERINA PONKAN;TON;6;136;;77520
SALTO DO LONTRA;Dois Vizinhos;TILAPIA;KG;;;90000;357300
SALTO DO LONTRA;Dois Vizinhos;TOMATE SAFRAO;TON;3;150;;347413,5
SALTO DO LONTRA;Dois Vizinhos;TOUROS;CAB;;;6;19523,28
SALTO DO LONTRA;Dois Vizinhos;TRAIRA;KG;;;2000;10380
SALTO DO LONTRA;Dois Vizinhos;TRIGO;TON;4000;10400;;6477432
SALTO DO LONTRA;Dois Vizinhos;UVA VINIFERA;TON;25;250;;596525
SALTO DO LONTRA;Dois Vizinhos;VACA (PARA CORTE);KG;;;3001;5473103,76
SALTO DO LONTRA;Dois Vizinhos;VACA (PARA CRIA);CAB;;;359;820451,42
SALTO DO LONTRA;Dois Vizinhos;VASSOURA (SECA C/SEMENTE);TON;4;20;;76000
SANTA AMELIA;Cornélio Procópio;AVEIA BRANCA;TON;52;124,8;;32052,38
SANTA AMELIA;Cornélio Procópio;BEZERRAS;CAB;;;69;72646,65
SANTA AMELIA;Cornélio Procópio;BEZERROS;CAB;;;31;38472,86
SANTA AMELIA;Cornélio Procópio;BOVINOS (BOI GORDO);KG;;1920;206;534508,2
SANTA AMELIA;Cornélio Procópio;CAFE;TON;36;51,84;;329184
SANTA AMELIA;Cornélio Procópio;CANA-DE-ACUCAR;TON;110;9702;;541662,66
SANTA AMELIA;Cornélio Procópio;CAPRINOS (PARA CORTE);KG;;112;19;4867,8
SANTA AMELIA;Cornélio Procópio;EQUINOS (PARA CORTE);KG;;130;0;0
SANTA AMELIA;Cornélio Procópio;EQUINOS > 1 ANO (PARA TRABALHO);UNI;;;13;20357,35
SANTA AMELIA;Cornélio Procópio;ESTERCO DE SUINOS/BOVINOS;TON;;880;;38667,2
SANTA AMELIA;Cornélio Procópio;FEIJAO SAFRA DA SECA;TON;2;1,44;;2599,2
SANTA AMELIA;Cornélio Procópio;FEIJAO SAFRA DAS AGUAS;TON;15;12,6;;27260,1
SANTA AMELIA;Cornélio Procópio;FEIJAO SAFRA DE INVERNO;TON;10;7,6;;14571,71
SANTA AMELIA;Cornélio Procópio;FENO DE ALFAFA;TON;650;7475;;4732422,5
SANTA AMELIA;Cornélio Procópio;GALINHA CAIPIRA (AVES CAIPIRAS PESO VIVO);KG;;8060;4030;86322,6
SANTA AMELIA;Cornélio Procópio;GARROTES;CAB;;;52;84219,72
SANTA AMELIA;Cornélio Procópio;LARANJA;TON;14,97;229,04;;78340,84
SANTA AMELIA;Cornélio Procópio;LEITE;MLT;;85,5;;79515
SANTA AMELIA;Cornélio Procópio;LIMAO;TON;1;20;;33600
SANTA AMELIA;Cornélio Procópio;MACADAMIA;TON;2;3;;12360
SANTA AMELIA;Cornélio Procópio;MADEIRAS - EM TORA P/OUTRAS FINALIDADES;M3;;740;;36341,4
SANTA AMELIA;Cornélio Procópio;MADEIRAS - EM TORA P/SERRARIA - EUCALIPTO;M3;85;;;0
SANTA AMELIA;Cornélio Procópio;MADEIRAS - LENHA;M3;;320;;9760
SANTA AMELIA;Cornélio Procópio;MANDIOCA CONSUMO (HUMANO);TON;35;724,5;;630315
SANTA AMELIA;Cornélio Procópio;MARACUJA;TON;3;54;;113940
SANTA AMELIA;Cornélio Procópio;MILHO SAFRA NORMAL;TON;30;151,2;;53021,3
SANTA AMELIA;Cornélio Procópio;MILHO SAFRINHA;TON;830;4368,29;;1803361,16
SANTA AMELIA;Cornélio Procópio;NOVILHAS;CAB;;;127;183903,62
SANTA AMELIA;Cornélio Procópio;OVINOS (PARA CORTE);KG;;64;32;7211,52
SANTA AMELIA;Cornélio Procópio;OVOS DE GALINHA (PARA CONSUMO);DZ;;39000;;76440
SANTA AMELIA;Cornélio Procópio;PACU;KG;;;1000;5510
SANTA AMELIA;Cornélio Procópio;PASTAGENS E FORRAGENS;;1560;;;0
SANTA AMELIA;Cornélio Procópio;PEPINO;TON;5;30;;41784,6
SANTA AMELIA;Cornélio Procópio;PIMENTAO;TON;15;1650;;2384877
SANTA AMELIA;Cornélio Procópio;SOJA SAFRA NORMAL;TON;5220;13780,8;;13723334,06
SANTA AMELIA;Cornélio Procópio;SUINOS-RACA (para abate);KG;;1028;1734;554533,2
SANTA AMELIA;Cornélio Procópio;TILAPIA;KG;;;12000;47640
SANTA AMELIA;Cornélio Procópio;TOMATE RISCO;TON;1;33;;59342,58
SANTA AMELIA;Cornélio Procópio;TOMATE SAFRAO;TON;2;75,6;;175096,4
SANTA AMELIA;Cornélio Procópio;TRIGO;TON;3420;6942,6;;4324059,56
SANTA AMELIA;Cornélio Procópio;VACA (PARA CORTE);KG;;;215;345978
SANTA AMELIA;Cornélio Procópio;VACA (PARA CRIA);CAB;;;3;6856,14
SANTA CECILIA DO PAVAO;Cornélio Procópio;BEZERRAS;CAB;;;244;256895,4
SANTA CECILIA DO PAVAO;Cornélio Procópio;BEZERROS;CAB;;;137;170025,22
SANTA CECILIA DO PAVAO;Cornélio Procópio;BICHO DA SEDA (CASULO);TON;1;0,3;;4779
SANTA CECILIA DO PAVAO;Cornélio Procópio;BOVINOS (BOI GORDO);KG;;3670;;0
SANTA CECILIA DO PAVAO;Cornélio Procópio;BUBALINOS (PARA CORTE);KG;;15;3;7929
SANTA CECILIA DO PAVAO;Cornélio Procópio;CAFE;TON;60;90;;571500
SANTA CECILIA DO PAVAO;Cornélio Procópio;CAMA DE AVIARIO;TON;;970;;76222,6
SANTA CECILIA DO PAVAO;Cornélio Procópio;CANA-DE-ACUCAR;TON;70;6202;;346257,66
SANTA CECILIA DO PAVAO;Cornélio Procópio;CAPRINOS (PARA CORTE);KG;;37;6;1537,2
SANTA CECILIA DO PAVAO;Cornélio Procópio;EQUINOS (PARA CORTE);KG;;161;0;0
SANTA CECILIA DO PAVAO;Cornélio Procópio;EQUINOS > 1 ANO (PARA TRABALHO);UNI;;;16;25055,2
SANTA CECILIA DO PAVAO;Cornélio Procópio;ESTERCO DE SUINOS/BOVINOS;TON;;450;;19773
SANTA CECILIA DO PAVAO;Cornélio Procópio;FEIJAO SAFRA DA SECA;TON;5;3,3;;5956,5
SANTA CECILIA DO PAVAO;Cornélio Procópio;FEIJAO SAFRA DE INVERNO;TON;4;3;;5751,99
SANTA CECILIA DO PAVAO;Cornélio Procópio;FEIJAO-VAGEM;TON;1,5;18;;33480
SANTA CECILIA DO PAVAO;Cornélio Procópio;FRANGO DE CORTE (AVES DE CORTE);KG;;107236;643416;3445492,68
SANTA CECILIA DO PAVAO;Cornélio Procópio;GALINHA CAIPIRA (AVES CAIPIRAS PESO VIVO);KG;;12910;6450;138159
SANTA CECILIA DO PAVAO;Cornélio Procópio;GARROTES;CAB;;;591;957189,51
SANTA CECILIA DO PAVAO;Cornélio Procópio;LARANJA;TON;53,86;1324,95;;453185,9
SANTA CECILIA DO PAVAO;Cornélio Procópio;LEITE;MLT;;160;;148800
SANTA CECILIA DO PAVAO;Cornélio Procópio;MADEIRAS - EM TORA P/OUTRAS FINALIDADES;M3;;60;;2946,6
SANTA CECILIA DO PAVAO;Cornélio Procópio;MADEIRAS - EM TORA P/SERRARIA - EUCALIPTO;M3;245;;;0
SANTA CECILIA DO PAVAO;Cornélio Procópio;MADEIRAS - EM TORA P/SERRARIA - OUTRAS;M3;;30;;3548,4
SANTA CECILIA DO PAVAO;Cornélio Procópio;MADEIRAS - LENHA;M3;;1110;;33855
SANTA CECILIA DO PAVAO;Cornélio Procópio;MANDIOCA CONSUMO (HUMANO);TON;2;42;;36540
SANTA CECILIA DO PAVAO;Cornélio Procópio;MILHO SAFRA NORMAL;TON;230;1830,8;;642006,64
SANTA CECILIA DO PAVAO;Cornélio Procópio;MILHO SAFRINHA;TON;210;1189,23;;490949,82
SANTA CECILIA DO PAVAO;Cornélio Procópio;NOVILHAS;CAB;;;488;706653,28
SANTA CECILIA DO PAVAO;Cornélio Procópio;OVINOS (PARA CORTE);KG;;310;155;34930,8
SANTA CECILIA DO PAVAO;Cornélio Procópio;OVOS DE GALINHA (PARA CONSUMO);DZ;;3870;;7585,2
SANTA CECILIA DO PAVAO;Cornélio Procópio;PASTAGENS E FORRAGENS;;2990;;;0
SANTA CECILIA DO PAVAO;Cornélio Procópio;PEPINO;TON;4;200;;278564
SANTA CECILIA DO PAVAO;Cornélio Procópio;PIMENTAO;TON;1;25;;36134,5
SANTA CECILIA DO PAVAO;Cornélio Procópio;QUIABO;TON;6;120;;248400
SANTA CECILIA DO PAVAO;Cornélio Procópio;SEMENTE DE SOJA;TON;;3405;;170760,75
SANTA CECILIA DO PAVAO;Cornélio Procópio;SEMENTE DE TRIGO;TON;;2029;;126366,12
SANTA CECILIA DO PAVAO;Cornélio Procópio;SOJA SAFRA NORMAL;TON;6210;18630;;18552312,9
SANTA CECILIA DO PAVAO;Cornélio Procópio;SUINOS-RACA (para abate);KG;;490;780;249444
SANTA CECILIA DO PAVAO;Cornélio Procópio;TANGERINA PONKAN;TON;2;18;;10260
SANTA CECILIA DO PAVAO;Cornélio Procópio;TOMATE RISCO;TON;3;99;;178027,74
SANTA CECILIA DO PAVAO;Cornélio Procópio;TOMATE SAFRAO;TON;25;945;;2188705,05
SANTA CECILIA DO PAVAO;Cornélio Procópio;TOUROS;CAB;;;4;13015,52
SANTA CECILIA DO PAVAO;Cornélio Procópio;TRIGO;TON;5730;15929,4;;9921308,2
SANTA CECILIA DO PAVAO;Cornélio Procópio;UVA VINIFERA;TON;0,5;2,5;;5965,25
SANTA CECILIA DO PAVAO;Cornélio Procópio;VACA (PARA CORTE);KG;;;23;37011,6
SANTA CECILIA DO PAVAO;Cornélio Procópio;VACA (PARA CRIA);CAB;;;85;194257,3
SANTA CRUZ DO MONTE CASTELO;Paranavaí;ABOBRINHA VERDE;TON;2,5;12;;11400
SANTA CRUZ DO MONTE CASTELO;Paranavaí;ALFACE;TON;2,6;27;;28979,91
SANTA CRUZ DO MONTE CASTELO;Paranavaí;ALMEIRAO;TON;0,5;5;;10650
SANTA CRUZ DO MONTE CASTELO;Paranavaí;ARROZ IRRIGADO;TON;2680;20100;;16327833
SANTA CRUZ DO MONTE CASTELO;Paranavaí;BATATA DOCE;TON;1;18;;19800
SANTA CRUZ DO MONTE CASTELO;Paranavaí;BETERRABA;TON;0,04;0,5;;475,65
SANTA CRUZ DO MONTE CASTELO;Paranavaí;BEZERRAS;CAB;;;2942;3097484,7
SANTA CRUZ DO MONTE CASTELO;Paranavaí;BEZERROS;CAB;;;5225;6484538,5
SANTA CRUZ DO MONTE CASTELO;Paranavaí;BICHO DA SEDA (CASULO);TON;28;17,28;;275270,4
SANTA CRUZ DO MONTE CASTELO;Paranavaí;BOVINOS (BOI GORDO);KG;;51531;8183;20917875,58
SANTA CRUZ DO MONTE CASTELO;Paranavaí;CAFE;TON;3;1,5;;9525
SANTA CRUZ DO MONTE CASTELO;Paranavaí;CAMA DE AVIARIO;TON;;5170;;406258,6
SANTA CRUZ DO MONTE CASTELO;Paranavaí;CAPINEIRAS (forragem verde p/alimentação animal);TON;360;18000;;887400
SANTA CRUZ DO MONTE CASTELO;Paranavaí;CAPRINOS (PARA CORTE);KG;;65;15;2497,95
SANTA CRUZ DO MONTE CASTELO;Paranavaí;CEBOLINHA (cheiro verde);TON;0,02;0,2;;662
SANTA CRUZ DO MONTE CASTELO;Paranavaí;CENOURA;TON;0,06;2;;2317,4
SANTA CRUZ DO MONTE CASTELO;Paranavaí;CERA DE ABELHA;KG;;110;;2965,6
SANTA CRUZ DO MONTE CASTELO;Paranavaí;COENTRO (HORTALICA);TON;0,02;0,5;;5835
SANTA CRUZ DO MONTE CASTELO;Paranavaí;COUVE;TON;1;6;;10500
SANTA CRUZ DO MONTE CASTELO;Paranavaí;EQUINOS (PARA CORTE);KG;;1510;;0
SANTA CRUZ DO MONTE CASTELO;Paranavaí;EQUINOS > 1 ANO (PARA TRABALHO);UNI;;;15;23489,25
SANTA CRUZ DO MONTE CASTELO;Paranavaí;EQUINOS DE RACA (EQUITACAO, LAZER,ETC);CAB;;;18;102904,02
SANTA CRUZ DO MONTE CASTELO;Paranavaí;ESTERCO DE POEDEIRA;TON;;30;;3173,4
SANTA CRUZ DO MONTE CASTELO;Paranavaí;ESTERCO DE SUINOS/BOVINOS;TON;;8410;;369535,4
SANTA CRUZ DO MONTE CASTELO;Paranavaí;FEIJAO SAFRA DAS AGUAS;TON;5;3;;6490,5
SANTA CRUZ DO MONTE CASTELO;Paranavaí;FEIJAO SAFRA DE INVERNO;TON;5;3;;5751,99
SANTA CRUZ DO MONTE CASTELO;Paranavaí;FEIJAO-VAGEM;TON;0,02;0,2;;372
SANTA CRUZ DO MONTE CASTELO;Paranavaí;FRANGO DE CORTE (AVES DE CORTE);KG;;566704;3400222;20350328,67
SANTA CRUZ DO MONTE CASTELO;Paranavaí;GALINHA CAIPIRA (AVES CAIPIRAS PESO VIVO);KG;;19700;11810;126485,1
SANTA CRUZ DO MONTE CASTELO;Paranavaí;GALINHA POSTURA DESCARTE (AVES POSTURA PESO VIVO);KG;;2600;690;1097,1
SANTA CRUZ DO MONTE CASTELO;Paranavaí;GARROTES;CAB;;;4906;7945806,66
SANTA CRUZ DO MONTE CASTELO;Paranavaí;JILO;TON;0,03;0,3;;582
SANTA CRUZ DO MONTE CASTELO;Paranavaí;LARANJA;TON;19;570;;194962,8
SANTA CRUZ DO MONTE CASTELO;Paranavaí;LEITE;MLT;;13510;;12564300
SANTA CRUZ DO MONTE CASTELO;Paranavaí;MADEIRAS - EM TORA P/SERRARIA - EUCALIPTO;M3;1100;2070;;185679
SANTA CRUZ DO MONTE CASTELO;Paranavaí;MADEIRAS - LENHA;M3;;6574;;200507
SANTA CRUZ DO MONTE CASTELO;Paranavaí;MANDIOCA CONSUMO (HUMANO);TON;10;170;;147900
SANTA CRUZ DO MONTE CASTELO;Paranavaí;MANDIOCA INDUSTRIA;TON;1180;36600,06;;6428800,54
SANTA CRUZ DO MONTE CASTELO;Paranavaí;MATA NATIVA;;2400;;;0
SANTA CRUZ DO MONTE CASTELO;Paranavaí;MEL;KG;;1520;;13771,2
SANTA CRUZ DO MONTE CASTELO;Paranavaí;MELANCIA;TON;15;495;;346500
SANTA CRUZ DO MONTE CASTELO;Paranavaí;MILHO SAFRA NORMAL;TON;50;200;;70134
SANTA CRUZ DO MONTE CASTELO;Paranavaí;MILHO SAFRINHA;TON;4100;25010;;10324878,3
SANTA CRUZ DO MONTE CASTELO;Paranavaí;MILHO VERDE (espiga);UNI;5;190000;;123500
SANTA CRUZ DO MONTE CASTELO;Paranavaí;MUDA DE MANDIOCA (MANIVAS);M3;;5000;;188650
SANTA CRUZ DO MONTE CASTELO;Paranavaí;NOVILHAS;CAB;;;1603;2321240,18
SANTA CRUZ DO MONTE CASTELO;Paranavaí;OVINOS (PARA CORTE);KG;;1750;820;133463,2
SANTA CRUZ DO MONTE CASTELO;Paranavaí;OVOS DE GALINHA (PARA CONSUMO);DZ;;9500;;18620
SANTA CRUZ DO MONTE CASTELO;Paranavaí;PACU;KG;;;400;2204
SANTA CRUZ DO MONTE CASTELO;Paranavaí;PASTAGENS E FORRAGENS;;24670;;;0
SANTA CRUZ DO MONTE CASTELO;Paranavaí;QUIABO;TON;1;4;;8280
SANTA CRUZ DO MONTE CASTELO;Paranavaí;REPOLHO;TON;0,03;1,5;;515,36
SANTA CRUZ DO MONTE CASTELO;Paranavaí;RUCULA;TON;0,03;0,5;;1170
SANTA CRUZ DO MONTE CASTELO;Paranavaí;SERINGUEIRA (LATEX);KG;6,2;12000;;32160
SANTA CRUZ DO MONTE CASTELO;Paranavaí;SILAGEM DE MILHO E/OU SORGO;TON;70;2460;;327991,8
SANTA CRUZ DO MONTE CASTELO;Paranavaí;SOJA SAFRA NORMAL;TON;4300;11610;;11561586,3
SANTA CRUZ DO MONTE CASTELO;Paranavaí;SUINOS-RACA (para abate);KG;;3200;1900;233700
SANTA CRUZ DO MONTE CASTELO;Paranavaí;TILAPIA;KG;;;1100;4367
SANTA CRUZ DO MONTE CASTELO;Paranavaí;TOURO PO (REPROD. P/GADO DE CORTE);CAB;;;3;19509,12
SANTA CRUZ DO MONTE CASTELO;Paranavaí;TOUROS;CAB;;;104;338403,52
SANTA CRUZ DO MONTE CASTELO;Paranavaí;VACA (PARA CORTE);KG;;;5959;11613614,28
SANTA CRUZ DO MONTE CASTELO;Paranavaí;VACA (PARA CRIA);CAB;;;1475;3370935,5
SANTA CRUZ DO MONTE CASTELO;Paranavaí;VASSOURA (SECA C/SEMENTE);TON;14;14;;53200
SANTA FE;Maringá;ABACATE;TON;2;32;;49808
SANTA FE;Maringá;ABOBORA (seca/madura);TON;1;20;;16600
SANTA FE;Maringá;ABOBRINHA VERDE;TON;3;60;;57000
SANTA FE;Maringá;ALFACE;TON;12;300;;321999
SANTA FE;Maringá;ALMEIRAO;TON;0,5;10;;21300
SANTA FE;Maringá;BANANA;TON;4;120;;62236,8
SANTA FE;Maringá;BERINJELA;TON;4;100;;129000
SANTA FE;Maringá;BETERRABA;TON;0,5;12;;11415,6
SANTA FE;Maringá;BEZERRAS;CAB;;;1844;1941455,4
SANTA FE;Maringá;BEZERROS;CAB;;;2038;2529280,28
SANTA FE;Maringá;BOVINOS (BOI GORDO);KG;;23821;3336;8014740
SANTA FE;Maringá;CAFE;TON;59;77,88;;494538
SANTA FE;Maringá;CAMA DE AVIARIO;TON;;18490;;1452944,2
SANTA FE;Maringá;CANA-DE-ACUCAR;TON;4552;347413,19;;19396078,4
SANTA FE;Maringá;CAPINEIRAS (forragem verde p/alimentação animal);TON;130;6500;;320450
SANTA FE;Maringá;CAPRINOS (PARA CORTE);KG;;77;40;8710,8
SANTA FE;Maringá;CEBOLINHA (cheiro verde);TON;1;20;;66200
SANTA FE;Maringá;CENOURA;TON;0,2;2;;2317,4
SANTA FE;Maringá;CHUCHU;TON;0,2;4;;3489,08
SANTA FE;Maringá;COUVE;TON;0,5;12;;21000
SANTA FE;Maringá;COUVE-FLOR;TON;0,5;10;;42400
SANTA FE;Maringá;EQUINOS (PARA CORTE);KG;;794;;0
SANTA FE;Maringá;EQUINOS > 1 ANO (PARA TRABALHO);UNI;;;170;266211,5
SANTA FE;Maringá;EQUINOS DE RACA (EQUITACAO, LAZER,ETC);CAB;;;28;160072,92
SANTA FE;Maringá;ESTERCO DE SUINOS/BOVINOS;TON;;3520;;154668,8
SANTA FE;Maringá;FEIJAO SAFRA DAS AGUAS;TON;2;2;;4327
SANTA FE;Maringá;FEIJAO-VAGEM;TON;0,1;1;;1860
SANTA FE;Maringá;FRANGO DE CORTE (AVES DE CORTE);KG;;2026482;7543621;52277293,53
SANTA FE;Maringá;GALINHA / FRANGO SEMI-CAIPIRA;KG;;600;2300;31740
SANTA FE;Maringá;GALINHA CAIPIRA (AVES CAIPIRAS PESO VIVO);KG;;2800;1450;25882,5
SANTA FE;Maringá;GARROTES;CAB;;;3019;4889602,59
SANTA FE;Maringá;JILO;TON;2;42;;81480
SANTA FE;Maringá;LARANJA;TON;120;4200;;1436568
SANTA FE;Maringá;LEITE;MLT;;3000;;2790000
SANTA FE;Maringá;LIMAO;TON;3;60;;100800
SANTA FE;Maringá;MADEIRAS - EM TORA P/SERRARIA - EUCALIPTO;M3;180;;;0
SANTA FE;Maringá;MADEIRAS - LENHA;M3;;7500;;228750
SANTA FE;Maringá;MANDIOCA CONSUMO (HUMANO);TON;30;600;;522000
SANTA FE;Maringá;MANDIOCA INDUSTRIA;TON;443;10189;;1789697,85
SANTA FE;Maringá;MATA NATIVA;;1380;;;0
SANTA FE;Maringá;MEL;KG;;100;;906
SANTA FE;Maringá;MELANCIA;TON;3;105;;73500
SANTA FE;Maringá;MILHO SAFRINHA;TON;6000;34920;;14416023,6
SANTA FE;Maringá;MILHO VERDE (espiga);UNI;12;430000;;279500
SANTA FE;Maringá;MUARES;CAB;;;48;89176,32
SANTA FE;Maringá;MUDA DE CANA DE ACUCAR;TON;;4549;;127008,08
SANTA FE;Maringá;NOVILHAS;CAB;;;4069;5892156,14
SANTA FE;Maringá;OVINOS (PARA CORTE);KG;;1680;900;202824
SANTA FE;Maringá;OVOS DE GALINHA (PARA CONSUMO);DZ;;9150;;17934
SANTA FE;Maringá;PACU;KG;;;25000;137750
SANTA FE;Maringá;PALMITO;KG;;21000;;69300
SANTA FE;Maringá;PASTAGENS E FORRAGENS;;10950;;;0
SANTA FE;Maringá;PIMENTAO;TON;0,2;3;;4336,14
SANTA FE;Maringá;QUIABO;TON;15;195;;403650
SANTA FE;Maringá;RABANETE;TON;0,2;4;;6560
SANTA FE;Maringá;REPOLHO;TON;0,4;15;;5153,55
SANTA FE;Maringá;RUCULA;TON;0,2;4;;9360
SANTA FE;Maringá;SILAGEM DE MILHO E/OU SORGO;TON;258;7200;;959976
SANTA FE;Maringá;SOJA SAFRA NORMAL;TON;6850;23838;;23738595,54
SANTA FE;Maringá;SUINOS-RACA (para abate);KG;;2630;2500;789250
SANTA FE;Maringá;TILAPIA;KG;;;120000;476400
SANTA FE;Maringá;TOMATE RISCO;TON;2;70;;125878,2
SANTA FE;Maringá;TOUROS;CAB;;;186;605221,68
SANTA FE;Maringá;TRIGO;TON;120;240;;149479,2
SANTA FE;Maringá;VACA (PARA CORTE);KG;;;6297;10696084,2
SANTA FE;Maringá;VACA (PARA CRIA);CAB;;;1013;2315089,94
SANTA FE;Maringá;VASSOURA (SECA C/SEMENTE);TON;8;10;;38000
SANTA HELENA;Toledo;ABACAXI;TON;3;70;;74200
SANTA HELENA;Toledo;ABOBORA (seca/madura);TON;8;140;;116200
SANTA HELENA;Toledo;ALFACE;TON;4;72;;77279,76
SANTA HELENA;Toledo;AMENDOIM SAFRA DAS AGUAS;TON;3;6;;9806,4
SANTA HELENA;Toledo;AVEIA PRETA (GRAO);TON;100;90;;26790,3
SANTA HELENA;Toledo;BANANA;TON;20;720;;373420,8
SANTA HELENA;Toledo;BATATA DOCE;TON;10;240;;264000
SANTA HELENA;Toledo;BERINJELA;TON;0,5;8;;10320
SANTA HELENA;Toledo;BETERRABA;TON;5;80;;76104
SANTA HELENA;Toledo;BEZERRAS;CAB;;;719;756999,15
SANTA HELENA;Toledo;BEZERROS;CAB;;;1491;1850420,46
SANTA HELENA;Toledo;BOVINOS (BOI GORDO);KG;;35508;643;1483015,2
SANTA HELENA;Toledo;BROCOLOS;TON;4;80;;130400
SANTA HELENA;Toledo;CAMA DE AVIARIO;TON;;37180;;2921604,4
SANTA HELENA;Toledo;CANA-DE-ACUCAR;TON;120;10800;;602964
SANTA HELENA;Toledo;CAPINEIRAS (forragem verde p/alimentação animal);TON;80;5000;;246500
SANTA HELENA;Toledo;CAPRINOS (PARA CORTE);KG;;290;200;48678
SANTA HELENA;Toledo;CARPA;KG;;0;73000;335800
SANTA HELENA;Toledo;CENOURA;TON;20;220;;254914
SANTA HELENA;Toledo;CERA DE ABELHA;KG;;2600;;70096
SANTA HELENA;Toledo;COUVE-FLOR;TON;5;130;;551200
SANTA HELENA;Toledo;EQUINOS > 1 ANO (PARA TRABALHO);UNI;;;44;68901,8
SANTA HELENA;Toledo;EQUINOS DE RACA (EQUITACAO, LAZER,ETC);CAB;;;130;743195,7
SANTA HELENA;Toledo;ESTERCO DE POEDEIRA;TON;;12570;;1329654,6
SANTA HELENA;Toledo;ESTERCO DE SUINOS/BOVINOS;TON;;150970;;6633621,8
SANTA HELENA;Toledo;FEIJAO SAFRA DA SECA;TON;50;92,5;;166962,5
SANTA HELENA;Toledo;FEIJAO SAFRA DAS AGUAS;TON;50;92;;199042
SANTA HELENA;Toledo;FENO OUTROS;TON;250;4250;;1402160
SANTA HELENA;Toledo;FRANGO DE CORTE (AVES DE CORTE);KG;;4074655;24447930;162493166,75
SANTA HELENA;Toledo;FUMO;TON;334,5;852,97;;5715751,97
SANTA HELENA;Toledo;GALINHA POSTURA DESCARTE (AVES POSTURA PESO VIVO);KG;;260000;182000;463008
SANTA HELENA;Toledo;GALINHA REPRODUTORA DESCARTE (PESO VIVO);KG;;606997;466921;2437327,62
SANTA HELENA;Toledo;GARROTES;CAB;;;705;1141825,05
SANTA HELENA;Toledo;LEITE;MLT;;41175;;38292750
SANTA HELENA;Toledo;LIMAO;TON;2;24;;40320
SANTA HELENA;Toledo;MADEIRAS - EM TORA P/OUTRAS FINALIDADES;M3;;2500;;122775
SANTA HELENA;Toledo;MADEIRAS - EM TORA P/SERRARIA - EUCALIPTO;M3;600;;;0
SANTA HELENA;Toledo;MADEIRAS - LENHA;M3;;45000;;1372500
SANTA HELENA;Toledo;MANDIOCA INDUSTRIA;TON;1125;28125;;4940156,25
SANTA HELENA;Toledo;MATA NATIVA;;8451;;;0
SANTA HELENA;Toledo;MEL;KG;;80000;;724800
SANTA HELENA;Toledo;MELANCIA;TON;15;300;;210000
SANTA HELENA;Toledo;MILHO SAFRA NORMAL;TON;400;3200;;1122144
SANTA HELENA;Toledo;MILHO SAFRINHA;TON;25500;156060;;64426249,8
SANTA HELENA;Toledo;MILHO VERDE (espiga);UNI;0,6;37000;;24050
SANTA HELENA;Toledo;MORANGO (moranguinho);TON;2;40;;290048
SANTA HELENA;Toledo;NOVILHAS;CAB;;;1095;1585625,7
SANTA HELENA;Toledo;OVINOS (PARA CORTE);KG;;1750;820;189928,4
